id,ISO,Start Year,Start Month,Start Day,End Year,End Month,End Day,Admin Units,Entry Date,Last Update
2009-0063-IDN,IDN,2009,1,27,2009,2,2,"[{""adm2_code"":18033,""adm2_name"":""Blora""},{""adm2_code"":18058,""adm2_name"":""Sragen""},{""adm2_code"":18067,""adm2_name"":""Bojonegoro""},{""adm2_code"":18070,""adm2_name"":""Jember""},{""adm2_code"":18088,""adm2_name"":""Ngawi""},{""adm2_code"":18091,""adm2_name"":""Pasuruan""},{""adm2_code"":73779,""adm2_name"":""Luwu""}]",11/13/12,9/25/23
2009-0081-BIH,BIH,2009,2,1,2009,2,16,"[{""adm2_code"":6242,""adm2_name"":""Neretvljanski""},{""adm2_code"":6315,""adm2_name"":""Trebinje""}]",1/13/10,9/25/23
2009-0088-ECU,ECU,2009,1,19,2009,3,2,"[{""adm1_code"":1137,""adm1_name"":""Canar""},{""adm1_code"":1139,""adm1_name"":""Chimborazo""},{""adm2_code"":15336,""adm2_name"":""Echeandia""},{""adm2_code"":15361,""adm2_name"":""La Mana""},{""adm2_code"":15362,""adm2_name"":""Latacunga""},{""adm2_code"":15370,""adm2_name"":""Balsas""},{""adm2_code"":15372,""adm2_name"":""El Guabo""},{""adm2_code"":15376,""adm2_name"":""Machala""},{""adm2_code"":15385,""adm2_name"":""Eloy Alfaro""},{""adm2_code"":15390,""adm2_name"":""San Lorenzo""},{""adm2_code"":22044,""adm2_name"":""Esmeraldas""},{""adm2_code"":22046,""adm2_name"":""Quininde""},{""adm2_code"":15441,""adm2_name"":""Cotacachi""},{""adm2_code"":15461,""adm2_name"":""Baba""},{""adm2_code"":15462,""adm2_name"":""Babahoyo""},{""adm2_code"":15464,""adm2_name"":""Montalvo""},{""adm2_code"":15468,""adm2_name"":""Urdaneta""},{""adm2_code"":15470,""adm2_name"":""Vinces""},{""adm2_code"":22050,""adm2_name"":""Mocache""},{""adm2_code"":22051,""adm2_name"":""Quevedo""},{""adm2_code"":15471,""adm2_name"":""24 de Mayo""},{""adm2_code"":15473,""adm2_name"":""Chone""},{""adm2_code"":15475,""adm2_name"":""Flavio Alfaro""},{""adm2_code"":15479,""adm2_name"":""Manta""},{""adm2_code"":22063,""adm2_name"":""Sucre""},{""adm2_code"":15417,""adm2_name"":""Colimes""},{""adm2_code"":15419,""adm2_name"":""Daule""},{""adm2_code"":15420,""adm2_name"":""Duran""},{""adm2_code"":15422,""adm2_name"":""El Triunfo""},{""adm2_code"":15438,""adm2_name"":""Salitre""},{""adm2_code"":15439,""adm2_name"":""San Jacinto de Yaguachi""},{""adm2_code"":22032,""adm2_name"":""Naranjal""},{""adm2_code"":15512,""adm2_name"":""Quito""},{""adm2_code"":15424,""adm2_name"":""La Libertad""},{""adm2_code"":15433,""adm2_name"":""Salinas""},{""adm2_code"":15435,""adm2_name"":""Santa Elena""},{""adm2_code"":15514,""adm2_name"":""Santo Domingo""}]",12/21/09,9/25/23
2009-0092-AGO,AGO,2009,3,1,2009,4,16,"[{""adm1_code"":400,""adm1_name"":""Bie""},{""adm1_code"":402,""adm1_name"":""Cuando Cubango""},{""adm1_code"":410,""adm1_name"":""Lunda Sul""},{""adm1_code"":411,""adm1_name"":""Malanje""},{""adm1_code"":412,""adm1_name"":""Moxico""},{""adm1_code"":414,""adm1_name"":""Uige""},{""adm2_code"":4257,""adm2_name"":""Cahama""},{""adm2_code"":4258,""adm2_name"":""Cuanhama""},{""adm2_code"":4260,""adm2_name"":""Cuvelai""},{""adm2_code"":4261,""adm2_name"":""Namacunde""},{""adm2_code"":4262,""adm2_name"":""Ombadja""}]",8/16/10,9/25/23
2009-0092-BWA,BWA,2009,3,,2009,3,,"[{""adm1_code"":655,""adm1_name"":""Chobe""},{""adm1_code"":660,""adm1_name"":""Ngamiland""}]",5/6/09,9/25/23
2009-0092-COM,COM,2009,4,20,2009,4,24,"[{""adm1_code"":967,""adm1_name"":""Anjouan""},{""adm1_code"":968,""adm1_name"":""Moheli""},{""adm1_code"":969,""adm1_name"":""Ngazidja""}]",8/16/10,9/25/23
2009-0092-MOZ,MOZ,2009,2,,2009,3,,"[{""adm1_code"":2118,""adm1_name"":""Nampula""},{""adm1_code"":2122,""adm1_name"":""Zambezia""},{""adm1_code"":41373,""adm1_name"":""Maputo""},{""adm2_code"":21907,""adm2_name"":""Cuamba""}]",5/6/09,9/25/23
2009-0092-NAM,NAM,2009,3,1,2009,3,19,"[{""adm1_code"":2137,""adm1_name"":""Caprivi""},{""adm1_code"":2141,""adm1_name"":""Kavango""},{""adm1_code"":2144,""adm1_name"":""Ohangwena""},{""adm1_code"":2146,""adm1_name"":""Omusati""},{""adm1_code"":2147,""adm1_name"":""Oshana""},{""adm1_code"":2148,""adm1_name"":""Oshikoto""}]",2/9/10,9/25/23
2009-0103-ZMB,ZMB,2009,2,27,2009,3,27,"[{""adm1_code"":3426,""adm1_name"":""Central""},{""adm1_code"":3428,""adm1_name"":""Eastern""},{""adm1_code"":3431,""adm1_name"":""North-Western""},{""adm1_code"":3432,""adm1_name"":""Northern""},{""adm2_code"":65239,""adm2_name"":""Kalabo""},{""adm2_code"":65241,""adm2_name"":""Lukulu""},{""adm2_code"":65242,""adm2_name"":""Mongu""},{""adm2_code"":65243,""adm2_name"":""Senanga""},{""adm2_code"":65245,""adm2_name"":""Shang'ombo""}]",5/22/09,9/25/23
2009-0106-USA,USA,2009,3,24,2009,4,20,"[{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3248,""adm1_name"":""North Dakota""}]",3/5/10,9/25/23
2009-0108-ZAF,ZAF,2009,2,28,2009,3,3,"[{""adm1_code"":77311,""adm1_name"":""KwaZulu-Natal""}]",4/1/09,9/25/23
2009-0110-BOL,BOL,2009,2,12,2009,2,23,"[{""adm2_code"":40468,""adm2_name"":""Capinota""}]",1/10/10,9/25/23
2009-0121-IDN,IDN,2009,3,26,2009,3,27,"[{""adm2_code"":18028,""adm2_name"":""Tangerang""}]",1/17/10,9/25/23
2009-0139-AFG,AFG,2009,4,4,2009,4,15,"[{""adm1_code"":272,""adm1_name"":""Badakhshan""},{""adm1_code"":282,""adm1_name"":""Hirat""},{""adm1_code"":285,""adm1_name"":""Kandahar""},{""adm1_code"":99878,""adm1_name"":""Daykundi""}]",1/14/10,9/25/23
2009-0147-BDI,BDI,2009,4,12,2009,4,15,"[{""adm2_code"":40565,""adm2_name"":""Buterere""}]",5/22/09,9/25/23
2009-0149-PAK,PAK,2009,4,14,2009,4,14,"[{""adm2_code"":40345,""adm2_name"":""Mardan District""}]",4/17/09,9/25/23
2009-0163-BRA,BRA,2009,4,22,2009,5,14,"[{""adm1_code"":666,""adm1_name"":""Alagoas""},{""adm1_code"":668,""adm1_name"":""Amazonas""},{""adm1_code"":669,""adm1_name"":""Bahia""},{""adm1_code"":670,""adm1_name"":""Ceara""},{""adm1_code"":674,""adm1_name"":""Maranhao""},{""adm1_code"":678,""adm1_name"":""Para""},{""adm1_code"":679,""adm1_name"":""Paraiba""},{""adm1_code"":681,""adm1_name"":""Pernambuco""},{""adm1_code"":682,""adm1_name"":""Piaui""},{""adm1_code"":684,""adm1_name"":""Rio Grande Do Norte""},{""adm1_code"":688,""adm1_name"":""Santa Catarina""}]",8/16/10,9/25/23
2009-0168-AFG,AFG,2009,3,25,2009,5,24,"[{""adm1_code"":272,""adm1_name"":""Badakhshan""},{""adm1_code"":273,""adm1_name"":""Badghis""},{""adm1_code"":274,""adm1_name"":""Baghlan""},{""adm1_code"":278,""adm1_name"":""Faryab""},{""adm1_code"":282,""adm1_name"":""Hirat""},{""adm1_code"":289,""adm1_name"":""Kunduz""},{""adm1_code"":298,""adm1_name"":""Samangan""},{""adm1_code"":299,""adm1_name"":""Sar-e-Pul""},{""adm1_code"":300,""adm1_name"":""Takhar""},{""adm2_code"":3480,""adm2_name"":""Chemtal""},{""adm2_code"":3487,""adm2_name"":""Mazar-e-Sharif""},{""adm2_code"":3488,""adm2_name"":""Nahr-e- Shahi""}]",3/5/10,9/25/23
2009-0171-VUT,VUT,2009,4,15,2009,4,15,"[{""adm1_code"":3296,""adm1_name"":""Malampa""}]",5/14/09,9/25/23
2009-0176-TJK,TJK,2009,4,21,2009,6,1,"[{""adm2_code"":37585,""adm2_name"":""Ghozimalik""},{""adm2_code"":37591,""adm2_name"":""Kumsangirskiy""},{""adm2_code"":37596,""adm2_name"":""Piynjskiy""},{""adm2_code"":37617,""adm2_name"":""Darbanskiy""},{""adm2_code"":37623,""adm2_name"":""Leninskiy""},{""adm2_code"":37626,""adm2_name"":""Shahrinav""},{""adm2_code"":37628,""adm2_name"":""Tojikobod""},{""adm2_code"":37629,""adm2_name"":""Tursunzade""}]",7/28/14,9/25/23
2009-0184-USA,USA,2009,5,3,2009,5,10,"[{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3260,""adm1_name"":""Virginia""}]",1/12/10,9/25/23
2009-0189-CAN,CAN,2009,4,1,2009,4,9,"[{""adm1_code"":828,""adm1_name"":""New Brunswick / Nouveau-Brunswick""}]",5/22/09,9/25/23
2009-0190-USA,USA,2009,4,6,2009,4,9,"[{""adm1_code"":3223,""adm1_name"":""Florida""}]",1/12/10,9/25/23
2009-0194-PHL,PHL,2009,5,18,2009,5,18,"[{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":67175,""adm2_name"":""Shariff Kabunsuan""},{""adm2_code"":24274,""adm2_name"":""Sultan Kudarat""}]",5/22/09,9/25/23
2009-0195-PHL,PHL,2009,5,18,2009,5,18,"[{""adm2_code"":24272,""adm2_name"":""Lanao Del Norte""}]",5/22/09,9/25/23
2009-0198-HTI,HTI,2009,5,15,2009,5,21,"[{""adm1_code"":72911,""adm1_name"":""Grande Anse""},{""adm2_code"":17166,""adm2_name"":""Dessalines""},{""adm2_code"":17168,""adm2_name"":""Gonaives""},{""adm2_code"":17169,""adm2_name"":""Marmelade""},{""adm2_code"":17170,""adm2_name"":""Saint-Marc""},{""adm2_code"":17171,""adm2_name"":""Ceca La Source""},{""adm2_code"":17172,""adm2_name"":""Hinche""},{""adm2_code"":17181,""adm2_name"":""Trou Du Nord""},{""adm2_code"":17197,""adm2_name"":""Leogane""},{""adm2_code"":17203,""adm2_name"":""Cayes""},{""adm2_code"":17204,""adm2_name"":""Chardonnieres""},{""adm2_code"":73607,""adm2_name"":""Baraderes""},{""adm2_code"":73608,""adm2_name"":""Anse-A-Veau""}]",7/16/09,9/25/23
2009-0207-BRA,BRA,2009,5,28,2009,5,28,"[{""adm2_code"":9729,""adm2_name"":""Cocal""}]",5/29/09,9/25/23
2009-0219-CHN,CHN,2009,4,1,2009,6,8,"[{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""}]",6/10/09,9/25/23
2009-0227-CHN,CHN,2009,7,,2009,7,,"[{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""}]",7/15/09,9/25/23
2009-0228-AUT,AUT,2009,6,22,2009,6,28,"[{""adm1_code"":478,""adm1_name"":""Burgenland""},{""adm1_code"":480,""adm1_name"":""Niederosterreich""},{""adm1_code"":481,""adm1_name"":""Oberosterreich""},{""adm1_code"":486,""adm1_name"":""Wien""}]",1/15/10,9/25/23
2009-0228-CZE,CZE,2009,6,22,2009,6,28,"[{""adm1_code"":1030,""adm1_name"":""Jihocesky""},{""adm2_code"":14827,""adm2_name"":""Prostejov""},{""adm2_code"":14846,""adm2_name"":""Bruntal""},{""adm2_code"":14847,""adm2_name"":""Frydek-Mistek""},{""adm2_code"":14848,""adm2_name"":""Jesenik""},{""adm2_code"":14849,""adm2_name"":""Karvina""},{""adm2_code"":14850,""adm2_name"":""Novy Jicin""},{""adm2_code"":14851,""adm2_name"":""Olomouc""},{""adm2_code"":14852,""adm2_name"":""Opava""},{""adm2_code"":14853,""adm2_name"":""Ostrava-mesto""},{""adm2_code"":14854,""adm2_name"":""Prerov""},{""adm2_code"":14855,""adm2_name"":""Sumperk""}]",2/24/10,9/25/23
2009-0228-DEU,DEU,2009,6,22,2009,6,26,"[{""adm2_code"":16532,""adm2_name"":""Oberbayern""}]",1/17/10,9/25/23
2009-0228-POL,POL,2009,6,22,2009,6,26,"[{""adm1_code"":2370,""adm1_name"":""Dolnoslaskie""},{""adm1_code"":2377,""adm1_name"":""Opolskie""},{""adm1_code"":2381,""adm1_name"":""Slaskie""},{""adm2_code"":24400,""adm2_name"":""Krakow""},{""adm2_code"":24401,""adm2_name"":""Krakow I""},{""adm2_code"":24402,""adm2_name"":""Krakow II""}]",1/17/10,9/25/23
2009-0228-ROU,ROU,2009,6,25,2009,6,25,"[{""adm1_code"":2455,""adm1_name"":""Bucuresti""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2465,""adm1_name"":""Giurgiu""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2481,""adm1_name"":""Teleorman""}]",7/16/09,9/25/23
2009-0233-BWA,BWA,2009,5,10,2009,7,1,"[{""adm1_code"":654,""adm1_name"":""Central""},{""adm1_code"":655,""adm1_name"":""Chobe""},{""adm1_code"":659,""adm1_name"":""Kweneng""},{""adm1_code"":660,""adm1_name"":""Ngamiland""}]",2/17/10,10/25/24
2009-0234-GTM,GTM,2009,6,19,2009,6,22,"[{""adm2_code"":64900,""adm2_name"":""Escuintla""}]",7/16/09,9/25/23
2009-0234-NIC,NIC,2009,6,19,2009,6,22,"[{""adm2_code"":22546,""adm2_name"":""Moyogalpa""}]",7/16/09,9/25/23
2009-0235-CHN,CHN,2009,6,19,2009,6,22,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""}]",7/16/09,9/25/23
2009-0236-GHA,GHA,2009,6,6,2009,7,8,"[{""adm2_code"":190720,""adm2_name"":""Kma""},{""adm2_code"":16601,""adm2_name"":""Cape Coast Metro""},{""adm2_code"":190583,""adm2_name"":""Gomoa West""},{""adm2_code"":190647,""adm2_name"":""Mfantsiman""},{""adm2_code"":190652,""adm2_name"":""Awutu Senya East Municipal""},{""adm2_code"":16609,""adm2_name"":""Asuogyaman""},{""adm2_code"":190612,""adm2_name"":""Lower Manya""},{""adm2_code"":190655,""adm2_name"":""Accra Metropolis""},{""adm2_code"":33108,""adm2_name"":""Keta Municipal""},{""adm2_code"":16665,""adm2_name"":""Jomoro""},{""adm2_code"":190590,""adm2_name"":""Ellembelle""},{""adm2_code"":190595,""adm2_name"":""Sekondi Takoradi""},{""adm2_code"":190636,""adm2_name"":""Aowin""}]",2/9/10,9/25/23
2009-0238-BRA,BRA,2009,6,20,2009,6,21,"[{""adm2_code"":6509,""adm2_name"":""Manaus""}]",7/16/09,9/25/23
2009-0243-BEN,BEN,2009,6,22,2009,7,3,"[{""adm2_code"":5876,""adm2_name"":""Abomey-calavi""},{""adm2_code"":5908,""adm2_name"":""Cotonou""}]",12/14/10,9/25/23
2009-0243-BFA,BFA,2009,6,,2009,7,,"[{""adm1_code"":40276,""adm1_name"":""Boucle Du Mouhoun""},{""adm1_code"":40277,""adm1_name"":""Cascades""},{""adm1_code"":40278,""adm1_name"":""Centre""},{""adm1_code"":40279,""adm1_name"":""Centre-est""},{""adm1_code"":40280,""adm1_name"":""Centre-nord""},{""adm1_code"":40281,""adm1_name"":""Centre-ouest""},{""adm1_code"":40282,""adm1_name"":""Centre-sud""},{""adm1_code"":40283,""adm1_name"":""Est""},{""adm1_code"":40284,""adm1_name"":""Hauts-bassins""},{""adm1_code"":40285,""adm1_name"":""Nord""},{""adm1_code"":40286,""adm1_name"":""Plateau Central""},{""adm1_code"":40287,""adm1_name"":""Sahel""},{""adm1_code"":40288,""adm1_name"":""Sud-ouest""}]",7/22/09,9/25/23
2009-0243-LBR,LBR,2009,7,,2009,7,,"[{""adm1_code"":1818,""adm1_name"":""Grand Cape Mount""},{""adm1_code"":1819,""adm1_name"":""Grand Gedeh""},{""adm2_code"":147290,""adm2_name"":""Greater Monrovia""}]",7/22/09,9/25/23
2009-0243-TGO,TGO,2009,7,,2009,7,,"[{""adm1_code"":2972,""adm1_name"":""Maritime""}]",7/22/09,9/25/23
2009-0247-VNM,VNM,2009,7,3,2009,7,6,"[{""adm1_code"":3328,""adm1_name"":""Bac Kan""},{""adm1_code"":3338,""adm1_name"":""Cao Bang""},{""adm1_code"":3345,""adm1_name"":""Ha Giang""},{""adm1_code"":73938,""adm1_name"":""Lai Chau""}]",8/5/09,9/25/23
2009-0254-CAF,CAF,2009,7,3,2009,7,10,"[{""adm2_code"":67155,""adm2_name"":""Bangui""}]",7/22/09,9/25/23
2009-0261-ZAF,ZAF,2009,7,12,2009,7,16,"[{""adm2_code"":77317,""adm2_name"":""City of Cape Town Metropolitan Municipality""}]",1/12/10,9/25/23
2009-0262-TUR,TUR,2009,7,10,2009,7,16,"[{""adm2_code"":27561,""adm2_name"":""Savsat""},{""adm2_code"":27599,""adm2_name"":""Amasra""},{""adm2_code"":27600,""adm2_name"":""Kurucasile""},{""adm2_code"":27601,""adm2_name"":""Merkez""},{""adm2_code"":28181,""adm2_name"":""Persembe""},{""adm2_code"":28255,""adm2_name"":""Merkez""}]",12/15/09,9/25/23
2009-0266-PAK,PAK,2009,7,17,2009,7,19,"[{""adm2_code"":40392,""adm2_name"":""Karachi Central District""},{""adm2_code"":40393,""adm2_name"":""Karachi East District""},{""adm2_code"":40394,""adm2_name"":""Karachi South District""},{""adm2_code"":40395,""adm2_name"":""Karachi West District""}]",1/13/10,9/25/23
2009-0267-PHL,PHL,2009,7,17,2009,7,17,"[{""adm2_code"":24262,""adm2_name"":""Bukidnon""}]",7/24/09,9/25/23
2009-0268-BIH,BIH,2009,7,7,2009,7,15,"[{""adm2_code"":6250,""adm2_name"":""Zenicko-dobojski""}]",1/13/10,9/25/23
2009-0269-MNG,MNG,2009,7,16,2009,7,26,"[{""adm1_code"":2083,""adm1_name"":""Dundgovi""},{""adm1_code"":2094,""adm1_name"":""To'v""},{""adm2_code"":21581,""adm2_name"":""To'grog""},{""adm2_code"":21583,""adm2_name"":""Ceel""},{""adm2_code"":123575,""adm2_name"":""Bayanzu'rx""},{""adm2_code"":123599,""adm2_name"":""Xan-Uul""}]",3/5/10,9/25/23
2009-0279-AUT,AUT,2009,7,16,2009,7,19,"[{""adm2_code"":5647,""adm2_name"":""Graz""}]",1/13/10,9/25/23
2009-0289-PHL,PHL,2009,7,4,2009,8,10,"[{""adm2_code"":24200,""adm2_name"":""Lanao Del Sur""},{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":67175,""adm2_name"":""Shariff Kabunsuan""},{""adm2_code"":24268,""adm2_name"":""Davao Del Sur""},{""adm2_code"":24270,""adm2_name"":""Saranggani""},{""adm2_code"":24271,""adm2_name"":""South Cotabato""},{""adm2_code"":24273,""adm2_name"":""North Cotabato""},{""adm2_code"":24274,""adm2_name"":""Sultan Kudarat""}]",9/7/09,9/25/23
2009-0292-CHN,CHN,2009,7,1,2009,7,8,"[{""adm1_code"":898,""adm1_name"":""Anhui Sheng""},{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":913,""adm1_name"":""Jiangsu Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""},{""adm1_code"":930,""adm1_name"":""Zhejiang Sheng""}]",3/10/10,9/25/23
2009-0294-BGD,BGD,2009,7,3,2009,7,6,"[{""adm2_code"":5821,""adm2_name"":""Habiganj""}]",8/12/09,9/25/23
2009-0303-IND,IND,2009,7,29,2009,7,29,"[{""adm1_code"":1489,""adm1_name"":""Delhi""}]",8/13/09,9/25/23
2009-0304-BGD,BGD,2009,7,29,2009,7,29,"[{""adm1_code"":575,""adm1_name"":""Barisal""},{""adm1_code"":577,""adm1_name"":""Dhaka""},{""adm1_code"":578,""adm1_name"":""Khulna""},{""adm1_code"":580,""adm1_name"":""Sylhet""},{""adm1_code"":61362,""adm1_name"":""Rajshahi""},{""adm2_code"":5770,""adm2_name"":""Chittagong""},{""adm2_code"":5771,""adm2_name"":""Comilla""}]",8/12/09,9/25/23
2009-0308-GIN,GIN,2009,8,3,2009,8,3,"[{""adm1_code"":40701,""adm1_name"":""Conakry""},{""adm2_code"":40730,""adm2_name"":""Kindia""}]",10/16/09,10/25/24
2009-0311-PHL,PHL,2009,8,5,2009,8,5,"[{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""}]",8/12/09,9/25/23
2009-0322-NIC,NIC,2009,7,31,2009,7,31,"[{""adm2_code"":22394,""adm2_name"":""Prinzapolka""}]",9/7/09,9/25/23
2009-0332-SLE,SLE,2009,8,13,2009,8,20,"[{""adm2_code"":111381,""adm2_name"":""Western Area Urb""}]",1/12/10,9/25/23
2009-0335-PAK,PAK,2009,8,15,2009,8,17,"[{""adm2_code"":40345,""adm2_name"":""Mardan District""},{""adm2_code"":40349,""adm2_name"":""Swabi District""}]",12/8/09,9/25/23
2009-0336-LKA,LKA,2009,8,15,2009,8,16,"[{""adm2_code"":25843,""adm2_name"":""Vavuniya""},{""adm2_code"":25845,""adm2_name"":""Ratnapura""},{""adm2_code"":25853,""adm2_name"":""Kalutara""}]",9/10/09,9/25/23
2009-0344-SEN,SEN,2009,8,24,2009,8,25,"[{""adm1_code"":1373,""adm1_name"":""Kaolack""},{""adm1_code"":1374,""adm1_name"":""Kedougou""},{""adm1_code"":1375,""adm1_name"":""Kolda""},{""adm1_code"":1376,""adm1_name"":""Sedhiou""},{""adm1_code"":1377,""adm1_name"":""Tambacounda""},{""adm1_code"":1378,""adm1_name"":""Kaffrine""},{""adm1_code"":2636,""adm1_name"":""Dakar""},{""adm1_code"":2644,""adm1_name"":""Thies""},{""adm1_code"":47586,""adm1_name"":""Fatick""},{""adm1_code"":47588,""adm1_name"":""Matam""},{""adm1_code"":47589,""adm1_name"":""Saint louis""}]",5/6/14,9/25/23
2009-0350-MRT,MRT,2009,8,28,2009,8,29,"[{""adm2_code"":19534,""adm2_name"":""Rosso""}]",8/16/10,9/25/23
2009-0352-IDN,IDN,2009,9,15,2009,9,18,"[{""adm2_code"":73787,""adm2_name"":""Mandailingnatal""},{""adm2_code"":73864,""adm2_name"":""Tapanuli Selatan""}]",3/5/10,9/25/23
2009-0355-TUR,TUR,2009,9,7,2009,9,10,"[{""adm2_code"":27896,""adm2_name"":""Catalca""},{""adm2_code"":27903,""adm2_name"":""K.cekmece""},{""adm2_code"":27909,""adm2_name"":""Sariyer""},{""adm2_code"":27911,""adm2_name"":""Silivri""},{""adm2_code"":28287,""adm2_name"":""Merkez""},{""adm2_code"":28289,""adm2_name"":""Saray""}]",3/5/10,9/25/23
2009-0367-MEX,MEX,2009,9,1,2009,9,10,"[{""adm2_code"":20219,""adm2_name"":""Atizapan De Zaragoza""},{""adm2_code"":20310,""adm2_name"":""Tlalnepantla""}]",1/6/10,9/25/23
2009-0375-NGA,NGA,2009,9,10,2009,9,18,"[{""adm1_code"":2211,""adm1_name"":""Adamawa""},{""adm1_code"":2215,""adm1_name"":""Benue""},{""adm1_code"":2221,""adm1_name"":""Abuja""},{""adm1_code"":2223,""adm1_name"":""Jigawa""},{""adm1_code"":2224,""adm1_name"":""Kaduna""},{""adm1_code"":2231,""adm1_name"":""Niger""},{""adm1_code"":65705,""adm1_name"":""Nassarawa""},{""adm1_code"":65709,""adm1_name"":""Sokoto""},{""adm1_code"":65710,""adm1_name"":""Zamfara""}]",1/13/10,9/25/23
2009-0376-GHA,GHA,2009,9,17,2009,9,21,"[{""adm1_code"":1329,""adm1_name"":""Northern""}]",5/6/14,9/25/23
2009-0377-MEX,MEX,2009,9,10,2009,9,19,"[{""adm2_code"":21119,""adm2_name"":""Coatepec""},{""adm2_code"":21125,""adm2_name"":""Cordoba""},{""adm2_code"":21141,""adm2_name"":""Huatusco""},{""adm2_code"":21193,""adm2_name"":""Orizaba""},{""adm2_code"":21201,""adm2_name"":""Perote""},{""adm2_code"":21235,""adm2_name"":""Teocelo""},{""adm2_code"":21266,""adm2_name"":""Xalapa""},{""adm2_code"":21267,""adm2_name"":""Xico""}]",10/12/09,9/25/23
2009-0378-CHN,CHN,2009,8,28,2009,9,1,"[{""adm2_code"":13266,""adm2_name"":""Yibin""}]",10/1/09,9/25/23
2009-0379-SDN,SDN,2009,8,16,2009,8,26,"[{""adm1_code"":2749,""adm1_name"":""Blue Nile""},{""adm1_code"":2753,""adm1_name"":""Khartoum""},{""adm1_code"":2755,""adm1_name"":""Northern""},{""adm1_code"":2762,""adm1_name"":""Sennar""},{""adm1_code"":68783,""adm1_name"":""Kassala""},{""adm1_code"":68784,""adm1_name"":""Northern Kordofan""}]",8/16/10,9/25/23
2009-0385-AFG,AFG,2009,9,3,2009,9,3,"[{""adm1_code"":290,""adm1_name"":""Laghman""}]",10/1/09,9/25/23
2009-0386-NER,NER,2009,9,1,2009,9,3,"[{""adm2_code"":22553,""adm2_name"":""Tchighozerine""}]",5/6/14,9/25/23
2009-0394-DZA,DZA,2009,9,10,2009,9,13,"[{""adm1_code"":349,""adm1_name"":""Biskra""},{""adm1_code"":365,""adm1_name"":""Laghouat""},{""adm1_code"":370,""adm1_name"":""M'Sila""}]",10/18/09,9/25/23
2009-0405-USA,USA,2009,9,20,2009,9,21,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm2_code"":29086,""adm2_name"":""Carroll""},{""adm2_code"":29095,""adm2_name"":""Clayton""},{""adm2_code"":29097,""adm2_name"":""Cobb""},{""adm2_code"":29108,""adm2_name"":""DeKalb""},{""adm2_code"":29112,""adm2_name"":""Douglas""},{""adm2_code"":29121,""adm2_name"":""Floyd""},{""adm2_code"":29124,""adm2_name"":""Fulton""},{""adm2_code"":29131,""adm2_name"":""Gwinnett""}]",3/5/10,9/25/23
2009-0409-IND,IND,2009,7,,2009,9,,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1494,""adm1_name"":""Karnataka""},{""adm1_code"":1495,""adm1_name"":""Kerala""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""}]",3/5/10,9/25/23
2009-0412-TUN,TUN,2009,9,22,2009,9,23,"[{""adm1_code"":2997,""adm1_name"":""Gabes""},{""adm1_code"":2998,""adm1_name"":""Gafsa""},{""adm1_code"":3001,""adm1_name"":""Kasserine""},{""adm1_code"":3004,""adm1_name"":""Mahdia""},{""adm1_code"":3006,""adm1_name"":""Monastir""},{""adm1_code"":3009,""adm1_name"":""Sfax""},{""adm1_code"":3014,""adm1_name"":""Tozeur""}]",12/14/10,8/28/24
2009-0418-HTI,HTI,2009,9,18,2009,9,18,"[{""adm2_code"":17195,""adm2_name"":""Arcahaie""}]",10/18/09,9/25/23
2009-0425-AZE,AZE,2009,9,21,2009,9,21,"[{""adm2_code"":526,""adm2_name"":""Hajigabul""}]",10/18/09,9/25/23
2009-0428-ITA,ITA,2009,10,1,2009,10,6,"[{""adm2_code"":18394,""adm2_name"":""Messina""}]",7/2/10,9/25/23
