adm1_code,event_count,mean_flooded_population,mean_flooded_area,mean_flooded_area_norm
1512.0,30,8267.589532,62.23802930666667,0.10944780933333333
1513.0,8,6423.481595266666,10.608933871,0.187643721
1514.0,13,1782.526115,2.786825921,0.01375527
1515.0,5,,,
1516.0,32,,,
1518.0,14,452.0767351,6.88940361,0.014056531
1520.0,45,100108.7786525,102.364183035,0.29979377025
1521.0,44,134335.72000200002,113.469796041,0.23751318380000003
1522.0,16,1358.9134659,91.019398485,0.061794322
1523.0,13,237.2556038,1.73522472,0.004642237
1524.0,9,5570.645544,266.04803,0.173113183
1525.0,21,,,
1526.0,6,8.439250792,0.12384161,0.000367863
1528.0,16,2761.745844,18.3536829,0.093451008
1529.0,10,,,
1532.0,16,1120.371982925,22.67167207425,0.037094723
1533.0,10,704.4805538,20.36447354,0.056539534
1535.0,21,288.4549459733333,3.329072729,0.007811650333333333
1537.0,38,7669.329249189599,18.8700798854,0.0261169808
1539.0,3,,,
1540.0,11,,,
1541.0,4,,,
1542.0,3,,,
1543.0,6,,,
1544.0,13,,,
1545.0,6,,,
1546.0,2,,,
1547.0,10,,,
1548.0,10,,,
1549.0,5,,,
1550.0,13,184.09731315,5.616849559,0.003132384
1551.0,15,,,
1552.0,8,,,
1553.0,4,,,
1555.0,11,,,
1556.0,3,,,
1557.0,12,,,
1558.0,10,,,
1559.0,15,1286.5154264166665,84.42166662033334,0.047563607
1560.0,4,,,
1561.0,4,,,
1562.0,7,,,
1563.0,3,,,
1564.0,2,,,
1565.0,2,,,
1566.0,2,,,
1567.0,1,,,
1569.0,9,,,
1570.0,4,,,
1571.0,1,,,
1572.0,3,,,
1573.0,1,,,
1574.0,6,56.36740972,0.099445771,0.001523052
1575.0,5,2268.062274,81.44580201,0.43804144
1576.0,1,,,
1577.0,4,35460.27988,555.3139145,3.319693996
1578.0,5,,,
1579.0,6,,,
1580.0,4,,,
1581.0,3,,,
1582.0,1,,,
1584.0,1,,,
1585.0,1,,,
1587.0,2,,,
1588.0,1,,,
1589.0,1,,,
1590.0,1,,,
1591.0,1,,,
1592.0,1,,,
1593.0,1,,,
1598.0,1,,,
1603.0,1,,,
1604.0,1,,,
1605.0,2,,,
1607.0,1,,,
1608.0,2,,,
1611.0,1,,,
1614.0,2,,,
1615.0,1,,,
1616.0,2,,,
1617.0,3,,,
1618.0,7,,,
1619.0,5,,,
1620.0,11,,,
1621.0,6,,,
1622.0,5,,,
1623.0,9,,,
1624.0,9,,,
1625.0,2,,,
1626.0,1,,,
1627.0,8,,,
1628.0,1,,,
1629.0,3,,,
1630.0,5,,,
1631.0,7,,,
1632.0,5,,,
1633.0,1,,,
1634.0,3,,,
1635.0,12,,,
1636.0,2,,,
1638.0,2,,,
1639.0,3,,,
1640.0,2,,,
1641.0,3,,,
1642.0,2,,,
1643.0,2,,,
1645.0,1,,,
1646.0,2,,,
1652.0,1,38.31800225,1.525062724,0.013183712
1653.0,1,94.53697961,0.938561068,0.009713985
1654.0,2,,,
1655.0,1,26.52139,0.252477463,0.006073987
1656.0,7,,,
1657.0,4,36.1639977,0.196522698,0.001422912
1658.0,3,,,
1660.0,6,,,
1662.0,1,,,
1663.0,1,,,
1664.0,4,144.3606611,0.594721596,0.014289219
1665.0,1,4.449589845,0.047246032,0.000307616
1666.0,1,,,
1667.0,7,,,
1669.0,3,,,
1670.0,12,,,
1671.0,2,,,
1673.0,1,,,
1674.0,5,,,
1675.0,4,,,
1676.0,7,,,
1678.0,4,22.23418949,0.294083555,0.002343261
1679.0,6,241.7283669,0.259591303,0.004077519
1680.0,2,,,
1683.0,5,,,
1686.0,5,,,
1687.0,1,,,
1688.0,1,,,
1689.0,3,,,
1692.0,2,,,
1693.0,1,,,
1695.0,1,,,
1696.0,2,,,
1702.0,1,,,
1704.0,1,,,
1705.0,1,,,
1706.0,1,,,
1709.0,1,,,
1710.0,1,,,
1714.0,3,274099.7772,16137.11513,13.25575271
1715.0,2,13393.81717,5130.082929,1.706356045
1716.0,2,5343.539779,1442.10423944,0.6464347265
1717.0,1,15855.21273,1610.475984,1.36814149
1718.0,1,,,
1719.0,5,22801.75747,4500.575666,1.045247973
1720.0,3,74911.9715445,13073.319876,6.692675985999999
1721.0,4,,,
1725.0,2,9977.904916,5772.171462,4.621990381
1726.0,1,,,
1727.0,4,,,
1728.0,4,,,
1729.0,2,42298.70721,9311.035883,6.01754964
1741.0,1,,,
1742.0,1,13.62161994,0.10895271,0.002324841
1743.0,1,477.2776183,18.27313307,0.148913054
1744.0,1,,,
1745.0,1,,,
1746.0,3,,,
1748.0,5,45.454853225,1.236170697,0.0036940755
1749.0,2,46.63430013,8.540059368,0.018826651
1750.0,5,566.33548935,13.4263876945,0.0457325205
1751.0,1,130.7081635,13.97701253,0.122315446
1753.0,5,,,
1754.0,7,56.4953546,0.320334152,0.0046360415
1755.0,12,2376.749642875,47.22845143875,0.29919640062499997
1756.0,13,4262.564278333333,21.529980616666666,0.14533832066666666
1757.0,8,2.370469371,0.524638977,0.002965272
1758.0,20,2959.8612808222224,105.60391223044445,0.640385405
1759.0,9,93.70283232,1.0521648615,0.005280852
1760.0,5,,,
1761.0,7,3.698909123,0.174261141,0.00148571
1762.0,2,0.711583009,0.201335594,0.001274599
1763.0,9,77.52265735,0.955666985,0.009370181
1764.0,14,3371.9896436579997,42.0268545128,0.1958659824
1765.0,11,105.79983193471428,1.1093749250000002,0.007193469714285714
1766.0,3,,,
1768.0,4,81.752766832,0.619588686,0.017173874500000002
1776.0,2,,,
1779.0,2,1.338968513,0.171749474,0.005755449
1797.0,2,3417.3815419999996,26.28186907,0.6121916625
1799.0,2,2725.809377,2.0962296725,0.1075881695
1803.0,2,,,
1804.0,1,,,
1808.0,1,,,
1809.0,2,,,
1810.0,1,,,
1812.0,1,,,
1815.0,2,,,
1817.0,2,1.8653005215,0.0617843765,0.000799914
1818.0,3,9.6049412665,0.277467139,0.005764190000000001
1819.0,1,,,
1822.0,5,,,
1824.0,6,1467.9681464333332,0.3702544593333334,0.019816415666666667
1834.0,1,28.22168089,0.36596053,0.019481684
1837.0,2,,,
1838.0,2,,,
1842.0,1,,,
1843.0,1,83.73222005,3.676024349,0.148693301
1850.0,3,493.8131126,0.417166721,0.016156781
1866.0,2,,,
1868.0,1,,,
1875.0,1,,,
1876.0,1,,,
1877.0,1,,,
1878.0,1,,,
1886.0,1,,,
1888.0,34,3018.336745104375,13.31614396175,0.0373615805625
1889.0,36,1091.8526253266668,4.8275479186000005,0.017660138133333333
1890.0,42,16238.338864727273,386.94597750636365,1.1590257653181817
1891.0,31,,,
1892.0,13,,,
1893.0,36,,,
1894.0,9,,,
1895.0,14,,,
1896.0,9,,,
1897.0,36,239.06499965,4.491413614,0.012457157
1898.0,20,1367.055065,10.02298092,0.048106359
1899.0,5,,,
1900.0,6,,,
1901.0,23,285.66399574999997,2.8222021383333336,0.0038168516666666663
1902.0,15,,,
1903.0,13,1096.548235,2.045538894,0.02576135
1904.0,39,,,
1910.0,2,,,
1914.0,2,,,
1916.0,2,,,
1924.0,2,,,
1926.0,17,5612.527817499999,1.4540079483333332,0.5909526503333334
1927.0,27,318.22743478533334,11.539191091333334,0.006491273333333333
1928.0,15,758.87122842,315.06105442,0.2580284146
1929.0,11,,,
1930.0,26,9857.972616705001,125.2606533435,0.13809287666666667
1931.0,29,20828.092209417777,430.87046383800003,0.5414340501111111
1932.0,23,13309.68487721,187.53343857733333,0.3030096058888889
1933.0,22,2105.280200421778,60.739275844,0.08550175444444444
1934.0,20,717.6069181642857,32.31754023242858,0.0064836972857142865
2004.0,6,,,
2005.0,10,,,
2006.0,8,,,
2007.0,3,,,
2008.0,13,,,
2009.0,7,,,
2010.0,7,,,
2011.0,7,,,
2012.0,7,,,
2013.0,4,,,
2014.0,9,,,
2015.0,5,,,
2016.0,11,,,
2024.0,2,,,
2029.0,2,,,
2032.0,8,,,
2033.0,7,,,
2034.0,1,,,
2035.0,1,,,
2036.0,3,,,
2037.0,4,,,
2039.0,4,,,
2040.0,2,,,
2041.0,7,8696.792654,65.08705867,0.085728965
2042.0,6,,,
2043.0,5,,,
2044.0,4,,,
2046.0,2,,,
2047.0,11,,,
2048.0,2,,,
2049.0,1,,,
2050.0,1,,,
2051.0,1,,,
2052.0,5,,,
2053.0,3,,,
2054.0,8,,,
2055.0,9,,,
2057.0,13,,,
2059.0,3,,,
2062.0,2,,,
2063.0,1,,,
2064.0,2,,,
2066.0,1,,,
2067.0,3,,,
2068.0,1,3.84505522,0.043145089,0.002682461
2069.0,2,,,
2071.0,1,,,
2072.0,1,,,
2073.0,2,,,
2075.0,7,14.652442,20.235103324999997,0.036599657499999994
2076.0,3,,,
2077.0,2,,,
2078.0,5,1.9061508985,3.4595990745,0.007087716500000001
2079.0,4,0.5715317344999999,0.08045578,0.0024646464999999998
2081.0,6,,,
2082.0,3,,,
2083.0,1,,,
2084.0,1,,,
2085.0,7,,,
2086.0,3,,,
2087.0,1,,,
2088.0,6,22.319656845,40.89474793,0.0404286965
2089.0,8,,,
2090.0,6,799.15560035,4.7953767005,0.570292478
2091.0,3,,,
2092.0,10,2.9763852505,1.666949571,0.004013468
2093.0,5,,,
2094.0,12,,,
2095.0,14,518.4105304154999,0.5834525935,0.012319671
2096.0,4,,,
2097.0,3,,,
2107.0,8,37.01842097,1.202079857,0.00199973
2109.0,4,,,
2112.0,18,4234.564384188333,114.29327192266665,0.14656647016666666
2113.0,21,27095.189493911115,349.2137807777778,0.46261350611111113
2114.0,23,3418.676448625,100.7829486525,0.14653024512499999
2115.0,24,512.1361464166666,23.808301539583336,0.03810486391666667
2118.0,29,4571.200161671429,53.17163373592857,0.06797440428571429
2119.0,6,778.4339565,53.705175,0.043975836
2120.0,34,12799.046100733334,291.07706869733335,0.42806901513333334
2121.0,25,7365.5858072,399.733614223,0.3966600413
2122.0,24,9561.442331777778,158.69427486666666,0.15365779411111113
2123.0,12,33201.1142,381.5037551,1.114495052
2125.0,3,,,
2126.0,17,107080.00883016801,602.4476255284001,1.8005218857999998
2127.0,13,13823.442987026667,240.86024315433335,0.27163268183333333
2128.0,17,6347.8196349,45.515906537999996,0.14968269066666667
2130.0,14,104221.6004425,720.26060225,1.6115290822500001
2131.0,17,143261.80863644002,566.7216020876,1.484375131
2132.0,17,8578.874668663333,40.70632994166667,0.3768112983333333
2133.0,14,114648.29564959499,1003.06343086225,1.0675207897499999
2135.0,10,313.5856855,3.940335258,0.0095925015
2136.0,11,15317.345945533334,77.74754917183334,0.8061003033333334
2137.0,25,3141.9423583133334,768.9295607423333,5.3053705713333335
2139.0,2,,,
2140.0,1,,,
2141.0,9,,,
2142.0,2,0.386725037,1.547861141,0.004175048
2143.0,2,,,
2144.0,11,792.3572992,13.68177674,0.127289775
2146.0,11,506.17605378999997,20.727625932333336,0.07787519833333333
2147.0,13,101.763192521,51.972511768333334,0.6006903846666666
2148.0,7,,,
2152.0,40,14921.659334862816,9.77358528109091,0.03561582581818182
2153.0,35,8782.453637523333,27.221189968666668,0.09624166991666666
2154.0,31,2230.9888585209997,1.0838193657272728,0.005498213818181818
2155.0,36,313.01634307144445,5.58024056,0.013104866333333333
2156.0,37,2009.6864994964444,8.079181119222222,0.027463490666666666
2163.0,1,,,
2169.0,1,,,
2171.0,7,,,
2172.0,3,,,
2173.0,2,,,
2175.0,2,,,
2176.0,2,,,
2178.0,4,,,
2179.0,1,,,
2180.0,2,,,
2181.0,1,,,
2182.0,3,,,
2183.0,3,,,
2184.0,2,,,
2185.0,10,,,
2186.0,7,,,
2187.0,2,,,
2188.0,5,,,
2189.0,12,,,
2190.0,3,,,
2191.0,6,,,
2192.0,11,,,
2193.0,7,,,
2194.0,9,,,
2195.0,7,,,
2196.0,15,,,
2197.0,5,,,
2198.0,3,,,
2199.0,6,,,
2200.0,1,,,
2201.0,7,,,
2202.0,47,12.576453086125,4.62487849125,0.000742967
2203.0,29,379.66687575714286,8.431708619428571,0.005778625714285715
2204.0,39,753.119298204,8.6599373952,0.027330805199999995
2205.0,59,,,
2206.0,32,698.1891534333332,0.22137446633333335,0.08942882466666667
2207.0,54,441.3341508164706,9.11204009982353,0.00858718294117647
2208.0,51,1313.2966018751665,6.4000981454999994,0.0070479205
2209.0,49,1003.8823520266,7.053738990800001,0.0048331725999999995
2211.0,19,22952.66987736667,124.36061291566666,0.36159871
2212.0,6,,,
2213.0,14,,,
2215.0,12,,,
2216.0,13,22089.138170000002,243.36838223333334,0.3399177153333333
2217.0,10,,,
2218.0,8,,,
2219.0,8,,,
2221.0,5,,,
2222.0,5,,,
2223.0,30,13219.79203,54.99741997,0.2291454
2224.0,8,,,
2225.0,16,,,
2226.0,13,,,
2227.0,25,,,
2228.0,9,,,
2229.0,7,,,
2230.0,23,,,
2231.0,19,,,
2232.0,6,706.5104641,3.511831363,0.021820196
2234.0,1,,,
2235.0,4,,,
2239.0,14,,,
2240.0,16,,,
2244.0,1,,,
2246.0,1,,,
2254.0,1,,,
2255.0,1,,,
2261.0,1,,,
2263.0,1,,,
2264.0,2,,,
2265.0,3,27.08758951,0.283799602,0.002320025
2266.0,3,,,
2268.0,1,,,
2269.0,1,1.399209799,0.055652417,0.003548677
2270.0,4,22.07891343,0.284911677,0.006633403
2272.0,53,89546.4294374,616.3155591478333,0.177898242
2273.0,38,1081.61134162,16.1725973808,0.059341591400000004
2274.0,2,,,
2275.0,65,88254.81374458462,253.53710381661537,0.3426140126153846
2276.0,56,763509.2301090908,1634.6950990636362,0.7966630841818181
2277.0,55,2328345.5370041667,5947.626591333334,4.4173634195
2282.0,5,,,
2283.0,16,69.72580898,0.36756925,0.007866063
2284.0,4,,,
2286.0,2,1.389564447,0.184421206,0.007929143
2287.0,5,26.77545490925,0.8924647947500001,0.0236300835
2288.0,14,9362.112123,44.69546870666667,0.37908417533333333
2290.0,3,265.5882479,5.446794121,0.020053815
2291.0,2,,,
2292.0,1,,,
2293.0,1,,,
2296.0,3,101.33580699333334,19.253319022333333,0.062738711
2297.0,1,,,
2299.0,1,,,
2300.0,3,82.171267225,1.5730300245,0.004422466
2301.0,2,363.6817854,0.367467768,0.224605285
2303.0,1,,,
2304.0,2,,,
2305.0,1,,,
2306.0,1,,,
2307.0,1,4.126252021,0.371990047,0.001108619
2309.0,4,,,
2311.0,11,25.113421997714283,78.76633509142857,0.1005775457142857
2312.0,11,1882.43232256,76.201469146,0.5406253912000001
2313.0,5,2.965771597,0.571904809,0.004515015
2314.0,2,23.47323225,69.94274781,0.078977984
2315.0,2,,,
2317.0,2,,,
2318.0,21,35208.037490111106,61.47718259133333,2.4113501956666665
2319.0,15,1106.1396779699999,43.8363565221,0.23351239550000003
2321.0,2,,,
2322.0,6,,,
2323.0,16,6974.344622625,606.8244423125,7.20083718325
2324.0,18,8228.22218811111,866.2376900666667,7.611658959444444
2325.0,2,,,
2326.0,12,1677.7730168900002,297.299259548,0.40746589660000004
2327.0,14,4120.1368054375,413.76753288124996,1.9809731457500002
2328.0,12,26.366396434333335,4.303006407833333,0.010999862666666667
2329.0,19,309.05406654057145,5.259543154142857,0.014666972285714284
2330.0,23,29.832555958833336,1.8609867313333333,0.008819111166666666
2331.0,35,213.76555603076923,63.16453444807693,0.09987276192307691
2332.0,17,154.73824012999998,27.8344291973,0.0639048188
2333.0,17,122.18961301,9.670362505666667,0.029401103
2334.0,5,,,
2335.0,35,139.6772376307692,5.889439469692308,0.00815225376923077
2336.0,31,17.52532495053846,2.5163904386923077,0.011395356076923076
2337.0,28,42.6333485319,3.6033400120000003,0.009717249399999999
2338.0,17,134.25960173533335,1.5522859556666668,0.007351425833333334
2339.0,28,635.0595017061333,59.48514121293333,0.13328557793333334
2340.0,18,379.82931046666664,4.995732812,0.019785401666666667
2341.0,17,1470.5662446316667,77.81839832183333,0.5462071116666667
2342.0,25,543.6534133749999,3.9039004777,0.0111553732
2343.0,22,4639.7844686,814.1656048799999,0.2167921294
2344.0,20,31.601015196,16.818595645625,0.02002178225
2345.0,14,101.32729012333333,46.31599258166667,0.29416319183333334
2346.0,17,263.1763880918333,12.052026214333333,0.050278148
2347.0,18,2529.2256399166668,286.2026338983333,0.797643302
2348.0,29,10883.166108133333,345.40739384399996,0.48325964520000003
2349.0,23,73.83310769958332,2.65080262075,0.005262826416666667
2350.0,15,26.175571789166668,12.915158225333334,0.08070631399999999
2351.0,14,1683.3402666525,5.035050613,0.10843516325
2352.0,21,4504.53668722,228.853002041,0.2180465899
2354.0,7,,,
2355.0,6,,,
2356.0,8,,,
2357.0,8,7582.230612,31.48345802,0.118700519
2361.0,19,3988.7994063333335,4.447087778333334,0.025537722333333335
2362.0,22,9725.2824635,15.13775326,0.075289506
2363.0,12,,,
2364.0,23,2361.2891876,3.628356323666667,0.017290036666666668
2368.0,29,1711.2683026500001,3.8297171165,0.020439583499999997
2370.0,5,,,
2371.0,1,,,
2372.0,1,,,
2375.0,11,,,
2376.0,3,,,
2377.0,4,,,
2378.0,8,,,
2380.0,3,,,
2381.0,6,,,
2382.0,3,,,
2383.0,4,,,
2386.0,1,,,
2393.0,3,,,
2394.0,1,,,
2406.0,1,,,
2410.0,1,,,
2412.0,1,,,
2414.0,1,,,
2415.0,1,,,
2416.0,1,,,
2417.0,1,,,
2418.0,3,,,
2419.0,3,,,
2420.0,1,,,
2421.0,5,,,
2422.0,1,,,
2431.0,2,,,
2432.0,5,,,
2433.0,5,,,
2434.0,3,,,
2435.0,5,4.0108685165,0.0497009255,0.0006185695
2436.0,1,,,
2437.0,5,34.64152328,0.443313725,0.002337863
2439.0,10,,,
2440.0,4,,,
2441.0,4,,,
2442.0,2,,,
2443.0,10,,,
2446.0,13,,,
2447.0,10,,,
2448.0,5,262.4679157,2.146268407,0.032428296
2449.0,22,2261.274613,23.127216533333335,0.34637544066666665
2450.0,9,,,
2451.0,13,,,
2452.0,13,766.6299607000001,13.442375461666666,0.28187569166666665
2453.0,12,624.5390199,7.219463457,0.147592024
2454.0,12,149.2542044,1.644662444,0.031469717
2455.0,8,17330.44899,2.392308444,0.170493883
2456.0,10,59.06178735,1.747741888,0.028988189
2457.0,10,47.67443886,4.933578534,0.102181141
2458.0,11,,,
2459.0,7,,,
2460.0,11,3187.653687,26.05229589,0.368962549
2461.0,9,1.666045274,0.086646476,0.002529935
2462.0,7,256.78546105,2.0265686554999998,0.051510666999999996
2463.0,11,,,
2464.0,13,2339.689482,10.94597002,0.239464485
2465.0,8,1209.778751,7.514154411,0.190129635
2466.0,10,534.7397969,2.902291058,0.051409823
2467.0,13,113.3357681,2.853282766,0.043831274
2468.0,11,,,
2469.0,12,364.6146562,5.695986224,0.119313685
2470.0,15,1027.6699812666666,12.832937800333333,0.23082277866666667
2471.0,12,42.755596725000004,0.376073639,0.006042809
2472.0,9,,,
2473.0,14,135.9779482,3.1012791,0.047066136
2474.0,12,269.52049554999996,3.258769073,0.055182139
2475.0,10,,,
2476.0,7,25.08825676,0.438067401,0.009635101
2477.0,7,,,
2478.0,7,,,
2479.0,8,108.3518139,2.858266826,0.055652973
2480.0,15,,,
2481.0,10,85.04389791,2.107679612,0.034837706
2482.0,10,,,
2483.0,10,1231.213098,55.30458772,0.654173063
2484.0,12,1031.6926576333333,15.084529343666667,0.2751477216666667
2485.0,5,,,
2486.0,15,207.5160077,2.374803358,0.050110096
2487.0,6,,,
2488.0,1,,,
2489.0,7,,,
2490.0,9,,,
2491.0,5,,,
2493.0,1,,,
2494.0,1,,,
2495.0,1,,,
2496.0,2,,,
2497.0,2,,,
2498.0,6,,,
2499.0,3,,,
2500.0,1,,,
2503.0,5,,,
2505.0,3,,,
2506.0,5,70419.29573,4003.174961,0.532409781
2508.0,3,,,
2510.0,1,,,
2513.0,3,,,
2515.0,3,,,
2516.0,4,,,
2517.0,5,,,
2522.0,1,,,
2524.0,19,12510.321264,267.7906877,0.356111006
2525.0,4,40533.19686,2333.523472,0.325138189
2526.0,1,18736.41839,2488.762535,3.461691913
2527.0,1,,,
2529.0,1,,,
2533.0,2,,,
2534.0,1,,,
2535.0,4,,,
2540.0,2,,,
2541.0,1,,,
2542.0,2,,,
2543.0,1,249983.5422,10835.13934,8.694918236
2544.0,1,,,
2547.0,6,,,
2549.0,1,,,
2550.0,1,,,
2551.0,4,,,
2552.0,3,,,
2556.0,4,,,
2558.0,4,,,
2559.0,1,,,
2563.0,3,,,
2565.0,2,,,
2566.0,3,7091.1923,919.0800907,0.575304659
2567.0,7,,,
2570.0,1,,,
2572.0,6,,,
2573.0,1,,,
2577.0,4,,,
2608.0,1,,,
2610.0,1,,,
2612.0,1,,,
2614.0,1,,,
2615.0,1,,,
2618.0,1,,,
2621.0,1,,,
2622.0,8,,,
2623.0,4,,,
2624.0,1,,,
2625.0,2,,,
2626.0,1,,,
2627.0,7,,,
2628.0,6,2841.327291,272.5999524,0.188915174
2629.0,15,263.0781087,16.84488401,0.012194687
2630.0,4,,,
2631.0,1,,,
2633.0,3,,,
2634.0,4,,,
2636.0,12,2861.829176,0.420323913,0.076783124
2644.0,9,355.52771982999997,1.4150785725,0.0212995455
2654.0,1,,,
2655.0,6,706.2319186499999,5.75113812475,0.01602287975
2656.0,5,143.43679017433334,2.2173052876666666,0.011021151333333333
2657.0,10,3304.3845745,0.3377856505,0.0494942655
2667.0,7,,,
2668.0,6,,,
2669.0,5,,,
2670.0,3,,,
2671.0,7,,,
2672.0,3,,,
2673.0,2,,,
2674.0,3,,,
2675.0,3,,,
2676.0,2,,,
2677.0,2,,,
2678.0,3,,,
2679.0,1,,,
2680.0,1,,,
2681.0,3,,,
2682.0,3,,,
2683.0,2,,,
2684.0,3,,,
2685.0,2,7.34647164,0.12958568,0.015001877
2686.0,2,,,
2687.0,12,,,
2688.0,12,30.686831674,3.166605696,0.019968318000000002
2689.0,14,180.41481245466665,12.381959561999999,0.047984112999999995
2690.0,8,42.02514519,26.003482238,0.03814290375
2691.0,18,310.93649204625,13.641532247125001,0.03104940175
2692.0,12,4811.085403,0.992748838,0.465443645
2693.0,8,14.0661708475,1.45540505325,0.002973691
2694.0,21,467.70909834183334,39.833130652,0.08841515966666667
2695.0,27,1441.4821293738887,89.25491073622223,0.2621756662222222
2696.0,24,1322.7025593,66.45055735333334,0.13861024311111111
2697.0,17,1136.25217265,16.534527200124998,0.064413462
2698.0,25,964.6656167733332,44.22655710377777,0.23555531677777777
2699.0,39,7683.55753431875,108.38808696275,0.581915267
2700.0,13,29.479545390857144,4.896778725714285,0.008386198
2701.0,9,3.3939834775,0.64591149675,0.0023470005
2702.0,6,4.158401689,0.610168084,0.001132687
2703.0,6,,,
2704.0,12,10.55633682875,0.56616873125,0.00165586975
2705.0,14,15.144952274400003,1.2944869512000001,0.0045871752
2707.0,5,2.181783134,6.805811161,0.005239341
2708.0,14,,,
2714.0,12,1978.1057562666667,58.298497026999996,0.044913985
2716.0,14,11861.17102625,68.6805131875,0.07872299
2717.0,8,128.7480292,4.625225757,0.009679509
2718.0,3,,,
2719.0,6,1345.6935753,6.525973990500001,0.130333842
2720.0,5,,,
2721.0,2,,,
2722.0,1,,,
2723.0,8,807.8425382040001,33.606362438,0.042294327
2724.0,13,698.0977249499999,5.7420375085,0.01791185125
2726.0,11,155627.7126,100.8627797,0.4322437245
2727.0,1,,,
2728.0,2,,,
2729.0,2,,,
2731.0,7,997.71802305,7.057974224500001,0.062169179
2732.0,3,,,
2733.0,3,,,
2736.0,26,244.58832546,2.3383970425,0.0408430225
2737.0,26,28444.90267,117.3234237,1.193943263
2738.0,11,,,
2739.0,26,262.2061871,0.553336625,0.006863117
2740.0,28,123.7017511,2.635502164,0.029191393
2741.0,32,254.6325123,1.665691635,0.033628018
2742.0,30,1328.60616555,5.122433840499999,0.0923004875
2743.0,17,1878.268894,46.05340221,0.534048897
2744.0,35,,,
2745.0,34,8355.269178043332,47.547982425133334,0.1997881655333333
2746.0,16,2333.9211597333333,119.51321886122221,0.2789593231111111
2747.0,28,25041.258244594737,745.2099594094736,2.0344474061578945
2748.0,14,587.6134326344445,20.401291553666667,0.046259700333333334
2749.0,21,2964.709833561818,56.49655881145455,0.1496911081818182
2750.0,4,1359.2430213333334,65.08838418333333,0.09198645166666668
2751.0,29,11624.94181138,616.5885594875,0.5097648825000001
2753.0,38,42705.41646262353,61.36372400611764,0.28115652876470587
2754.0,32,5634.502390632941,148.34902746041175,0.4887986186470588
2755.0,21,2851.4588520999996,350.34927286000004,0.0964247843
2757.0,19,8.22959737511111,0.526428405,0.00016631922222222224
2761.0,31,848.8154294092858,62.190613174000006,0.04844726635714286
2762.0,37,5435.775786401538,97.40420201492307,0.24279815646153846
2764.0,26,87.278688686,2.9016426035,0.002101861375
2765.0,29,11499.456325466666,318.6399032387619,0.8418323651428572
2766.0,6,204.297313275,15.826567889,0.0176425125
2768.0,18,114.36114894018183,11.018407051727273,0.014051014545454545
2769.0,29,1.8994346545000003,0.21203547566666667,0.00038165566666666665
2770.0,37,9840.314897834616,283.7364707028462,0.6943732342307692
2771.0,7,55.73939636833333,54.94639573,0.749864122
2772.0,2,263.68574225,15.221510595000002,0.637463003
2773.0,6,68.74012313833333,21.029333643333334,0.5852136086666667
2774.0,6,6.524864458333333,6.526096144,0.1398541765
2775.0,6,436.5684417833333,29.487387191666667,0.5800428686666667
2776.0,7,101.7645446928,3.6082921073999996,0.0665278282
2777.0,2,1360.6012234999998,2.130688885,1.2833315535
2778.0,6,8.403917211666666,3.9009733006666667,0.10299343866666666
2779.0,8,4.349915389,6.540772421833334,0.005827558333333333
2780.0,2,122.6688622,0.432273874,0.101588594
2782.0,3,,,
2783.0,3,,,
2784.0,2,,,
2785.0,2,,,
2787.0,1,,,
2788.0,1,,,
2810.0,1,,,
2811.0,1,,,
2812.0,2,,,
2816.0,1,,,
2818.0,2,,,
2821.0,1,,,
2824.0,2,,,
2827.0,1,,,
2828.0,3,,,
2829.0,2,,,
2832.0,1,,,
2834.0,2,,,
2841.0,3,,,
2843.0,5,1786.775489,9.317799904,0.170141975
2847.0,9,15.3193887576,11.7538594094,0.018787444
2848.0,21,2250.4960760000004,16.7894765928,0.0733821602
2849.0,16,18364.3640944,165.05290989999997,0.6256283727999999
2850.0,18,1698.24753436,8.4424661782,0.0279737314
2851.0,2,,,
2852.0,24,1092.00520815,4.236221553,0.4414824395
2853.0,3,7347.175759,2.172694353,0.138754315
2854.0,5,8.099742063,0.05984221,0.000592272
2855.0,15,,,
2856.0,26,3371.751639,20.76997834,0.8489541039999999
2857.0,16,11850.1693653,105.76707864925,0.833316947
2858.0,14,,,
2859.0,25,1356.5822083475,41.271024022,0.18598743675
2860.0,24,1072.8652271666667,9.304370541666666,0.08059988966666666
2861.0,9,3875.948702,11.41687134,0.25333388
2862.0,26,87.26366028999999,0.946093741,0.016103908
2863.0,22,16164.298586375002,111.0667708295,1.605108876
2864.0,19,2454.144412,25.68416021,0.297683549
2865.0,2,,,
2866.0,22,34557.922155939996,177.5291671642,1.6719619695999999
2867.0,11,,,
2868.0,18,19.0620851,0.708176004,0.005651328
2869.0,11,370.125834,6.799731197,0.151133303
2870.0,8,38.5028761325,1.3885970525,0.0130778905
2871.0,24,9273.010136500001,91.65905967500001,1.4583877835
2872.0,16,0.707687907,0.058933498,0.00045811
2873.0,15,5812.6094917539995,41.5641741265,0.7441454519999999
2874.0,4,,,
2875.0,22,3126.0135259000003,26.0487981995,1.205827918
2876.0,11,,,
2877.0,7,5862.19673925,66.127819665,1.204068281
2878.0,12,14363.172363,121.15424482666667,0.587735817
2879.0,25,102423.40742333334,762.1539144,8.031465085333332
2880.0,41,2988.623094593333,14.866483317666669,0.15076716766666667
2881.0,13,,,
2882.0,34,226.65485869999998,0.8022688403333333,0.017998721
2883.0,6,8399.306506,80.70121434,1.971238192
